Application,Name,Type,sourceLanguage,mainDirectory,subDirectory,fileName,fileExtension,JavaComments,CCType,Scope,NewProgramName,FunctionalArea,JavaClass,comments
GROUP,RGCDDTEKEY,CPY,,GROUP,CPY,RGCDDTEKEY,CPY,,,,,GUNDHLT,,
GROUP,RGCDDTESKM,CPY,,GROUP,CPY,RGCDDTESKM,CPY,,,,,GUNDHLT,,
GROUP,RGCDKEY,CPY,,GROUP,CPY,RGCDKEY,CPY,,,,,GUNDHLT,,
GROUP,RGCDSKM,CPY,,GROUP,CPY,RGCDSKM,CPY,,,,,GUNDHLT,,
GROUP,RGCHKEY,CPY,,GROUP,CPY,RGCHKEY,CPY,,,,,GUNDHLT,,
GROUP,RGCHPDTKEY,CPY,,GROUP,CPY,RGCHPDTKEY,CPY,,,,,GUNDHLT,,
GROUP,RGCHPDTSKM,CPY,,GROUP,CPY,RGCHPDTSKM,CPY,,,,,GUNDHLT,,
GROUP,RGCHSKM,CPY,,GROUP,CPY,RGCHSKM,CPY,,,,,GUNDHLT,,
GROUP,RGCMLIMREC,CPY,,GROUP,CPY,RGCMLIMREC,CPY,,,,,GRCLADT,,
GROUP,RGETBNGREC,CPY,,GROUP,CPY,RGETBNGREC,CPY,,,,,GUNDHLT,,
GROUP,RHERKEY,CPY,,GROUP,CPY,RHERKEY,CPY,,,,,GUNDNBT,,
GROUP,RHERSKM,CPY,,GROUP,CPY,RHERSKM,CPY,,,,,GUNDNBT,,
GROUP,RHOKKEY,CPY,,GROUP,CPY,RHOKKEY,CPY,,,,,GUNDNBT,,
GROUP,RHOKSKM,CPY,,GROUP,CPY,RHOKSKM,CPY,,,,,GUNDNBT,,
GROUP,RIANUALREC,CPY,,GROUP,CPY,RIANUALREC,CPY,,,,,GUNDRIC,,
GROUP,RIAPCHGREC,CPY,,GROUP,CPY,RIAPCHGREC,CPY,,,,,GUNDRIC,,
GROUP,RIAPCLMKEY,CPY,,GROUP,CPY,RIAPCLMKEY,CPY,,,,,GUNDRIC,,
GROUP,RIAPCLMSKM,CPY,,GROUP,CPY,RIAPCLMSKM,CPY,,,,,GUNDRIC,,
GROUP,RIAPCPYKEY,CPY,,GROUP,CPY,RIAPCPYKEY,CPY,,,,,GUNDRIC,,
GROUP,RIAPCPYSKM,CPY,,GROUP,CPY,RIAPCPYSKM,CPY,,,,,GUNDRIC,,
GROUP,RIAPDTEKEY,CPY,,GROUP,CPY,RIAPDTEKEY,CPY,,,,,GUNDRIC,,
GROUP,RIAPDTESKM,CPY,,GROUP,CPY,RIAPDTESKM,CPY,,,,,GUNDRIC,,
GROUP,RIAPEFFKEY,CPY,,GROUP,CPY,RIAPEFFKEY,CPY,,,,,GUNDRIC,,
GROUP,RIAPEFFSKM,CPY,,GROUP,CPY,RIAPEFFSKM,CPY,,,,,GUNDRIC,,
GROUP,RIAPKEY,CPY,,GROUP,CPY,RIAPKEY,CPY,,,,,GUNDRIC,,
GROUP,RIAPMEFKEY,CPY,,GROUP,CPY,RIAPMEFKEY,CPY,,,,,GUNDSVT,,
GROUP,RIAPMEFSKM,CPY,,GROUP,CPY,RIAPMEFSKM,CPY,,,,,GUNDSVT,,
GROUP,RIAPNEWREC,CPY,,GROUP,CPY,RIAPNEWREC,CPY,,,,,GUNDRIC,,
GROUP,RIAPOLDKEY,CPY,,GROUP,CPY,RIAPOLDKEY,CPY,,,,,GUNDRIC,,
GROUP,RIAPOLDSKM,CPY,,GROUP,CPY,RIAPOLDSKM,CPY,,,,,GUNDRIC,,
GROUP,RIAPRSKKEY,CPY,,GROUP,CPY,RIAPRSKKEY,CPY,,,,,GUNDRIC,,
GROUP,RIAPRSKSKM,CPY,,GROUP,CPY,RIAPRSKSKM,CPY,,,,,GUNDRIC,,
GROUP,RIAPSKM,CPY,,GROUP,CPY,RIAPSKM,CPY,,,,,GUNDRIC,,
GROUP,RIAPVALKEY,CPY,,GROUP,CPY,RIAPVALKEY,CPY,,,,,GUNDRIC,,
GROUP,RIAPVALSKM,CPY,,GROUP,CPY,RIAPVALSKM,CPY,,,,,GUNDRIC,,
GROUP,RIBASISREC,CPY,,GROUP,CPY,RIBASISREC,CPY,,,,,GUNDRIC,,
GROUP,RICLAIMREC,CPY,,GROUP,CPY,RICLAIMREC,CPY,,,,,GUNDRIC,,
GROUP,RICOMREC,CPY,,GROUP,CPY,RICOMREC,CPY,,,,,GUNDRIC,,
GROUP,RIEXTPRREC,CPY,,GROUP,CPY,RIEXTPRREC,CPY,,,,,GUNDRIC,,
GROUP,RIEXTREC,CPY,,GROUP,CPY,RIEXTREC,CPY,,,,,GUNDRIC,,
GROUP,RIJNKEY,CPY,,GROUP,CPY,RIJNKEY,CPY,,,,,GUNDRIC,,
GROUP,RIJNSKM,CPY,,GROUP,CPY,RIJNSKM,CPY,,,,,GUNDRIC,,
GROUP,RIOUTRVREC,CPY,,GROUP,CPY,RIOUTRVREC,CPY,,,,,GUNDHLT,,
GROUP,RIPPARRKEY,CPY,,GROUP,CPY,RIPPARRKEY,CPY,,,,,GUNDRIC,,
GROUP,RIPPARRSKM,CPY,,GROUP,CPY,RIPPARRSKM,CPY,,,,,GUNDRIC,,
GROUP,RIPPCNOKEY,CPY,,GROUP,CPY,RIPPCNOKEY,CPY,,,,,GUNDRIC,,
GROUP,RIPPCNOSKM,CPY,,GROUP,CPY,RIPPCNOSKM,CPY,,,,,GUNDRIC,,
GROUP,RIPPCSTKEY,CPY,,GROUP,CPY,RIPPCSTKEY,CPY,,,,,GUNDRIC,,
GROUP,RIPPCSTSKM,CPY,,GROUP,CPY,RIPPCSTSKM,CPY,,,,,GUNDRIC,,
GROUP,RIPPKEY,CPY,,GROUP,CPY,RIPPKEY,CPY,,,,,GUNDRIC,,
GROUP,RIPPMEFKEY,CPY,,GROUP,CPY,RIPPMEFKEY,CPY,,,,,GUNDSVT,,
GROUP,RIPPMEFSKM,CPY,,GROUP,CPY,RIPPMEFSKM,CPY,,,,,GUNDSVT,,
GROUP,RIPPNEWREC,CPY,,GROUP,CPY,RIPPNEWREC,CPY,,,,,GUNDRIC,,
GROUP,RIPPPSTKEY,CPY,,GROUP,CPY,RIPPPSTKEY,CPY,,,,,GUNDRIC,,
GROUP,RIPPPSTSKM,CPY,,GROUP,CPY,RIPPPSTSKM,CPY,,,,,GUNDRIC,,
GROUP,RIPPRASKEY,CPY,,GROUP,CPY,RIPPRASKEY,CPY,,,,,GUNDRIC,,
GROUP,RIPPRASSKM,CPY,,GROUP,CPY,RIPPRASSKM,CPY,,,,,GUNDRIC,,
GROUP,RIPPRCNKEY,CPY,,GROUP,CPY,RIPPRCNKEY,CPY,,,,,GUNDRIC,,
GROUP,RIPPRCNSKM,CPY,,GROUP,CPY,RIPPRCNSKM,CPY,,,,,GUNDRIC,,
GROUP,RIPPSKM,CPY,,GROUP,CPY,RIPPSKM,CPY,,,,,GUNDRIC,,
GROUP,RIPPTRNKEY,CPY,,GROUP,CPY,RIPPTRNKEY,CPY,,,,,GUNDRIC,,
GROUP,RIPPTRNSKM,CPY,,GROUP,CPY,RIPPTRNSKM,CPY,,,,,GUNDRIC,,
GROUP,RIPRMREC,CPY,,GROUP,CPY,RIPRMREC,CPY,,,,,GUNDRIC,,
GROUP,RIPRRVLREC,CPY,,GROUP,CPY,RIPRRVLREC,CPY,,,,,GUNDRIC,,
GROUP,RIPSPRMREC,CPY,,GROUP,CPY,RIPSPRMREC,CPY,,,,,GUNDRIC,,
GROUP,RIREDESKEY,CPY,,GROUP,CPY,RIREDESKEY,CPY,,,,,GUNDHLT,,
GROUP,RIREDESSKM,CPY,,GROUP,CPY,RIREDESSKM,CPY,,,,,GUNDHLT,,
GROUP,RIREDTEKEY,CPY,,GROUP,CPY,RIREDTEKEY,CPY,,,,,GCLMADT,,
GROUP,RIREDTESKM,CPY,,GROUP,CPY,RIREDTESKM,CPY,,,,,GCLMADT,,
GROUP,RIREKEY,CPY,,GROUP,CPY,RIREKEY,CPY,,,,,GUNDHLT,,
GROUP,RIRERESKEY,CPY,,GROUP,CPY,RIRERESKEY,CPY,,,,,GCLMADT,,
GROUP,RIRERESSKM,CPY,,GROUP,CPY,RIRERESSKM,CPY,,,,,GCLMADT,,
GROUP,RIRESKM,CPY,,GROUP,CPY,RIRESKM,CPY,,,,,GUNDHLT,,
GROUP,RIRESRVREC,CPY,,GROUP,CPY,RIRESRVREC,CPY,,,,,GUNDHLT,,
GROUP,RIVRTRNREC,CPY,,GROUP,CPY,RIVRTRNREC,CPY,,,,,GUNDHLT,,
GROUP,RIYESNOREC,CPY,,GROUP,CPY,RIYESNOREC,CPY,,,,,GUNDRIC,,
GROUP,RMEDKEY,CPY,,GROUP,CPY,RMEDKEY,CPY,,,,,GUNDNBT,,
GROUP,RMEDSKM,CPY,,GROUP,CPY,RMEDSKM,CPY,,,,,GUNDNBT,,
GROUP,RNRVCR1KEY,CPY,,GROUP,CPY,RNRVCR1KEY,CPY,,,,,GUNDRVW,,
GROUP,RNRVCR1SKM,CPY,,GROUP,CPY,RNRVCR1SKM,CPY,,,,,GUNDRVW,,
GROUP,RNRVCR3KEY,CPY,,GROUP,CPY,RNRVCR3KEY,CPY,,,,,GUNDRVW,,
GROUP,RNRVCR3SKM,CPY,,GROUP,CPY,RNRVCR3SKM,CPY,,,,,GUNDRVW,,
GROUP,RNRVKEY,CPY,,GROUP,CPY,RNRVKEY,CPY,,,,,GUNDRVW,,
GROUP,RNRVPR1KEY,CPY,,GROUP,CPY,RNRVPR1KEY,CPY,,,,,GUNDRVW,,
GROUP,RNRVPR1SKM,CPY,,GROUP,CPY,RNRVPR1SKM,CPY,,,,,GUNDRVW,,
GROUP,RNRVPR3KEY,CPY,,GROUP,CPY,RNRVPR3KEY,CPY,,,,,GUNDRVW,,
GROUP,RNRVPR3SKM,CPY,,GROUP,CPY,RNRVPR3SKM,CPY,,,,,GUNDRVW,,
GROUP,RNRVQUOKEY,CPY,,GROUP,CPY,RNRVQUOKEY,CPY,,,,,GUNDRVW,,
GROUP,RNRVQUOSKM,CPY,,GROUP,CPY,RNRVQUOSKM,CPY,,,,,GUNDRVW,,
GROUP,RNRVSKM,CPY,,GROUP,CPY,RNRVSKM,CPY,,,,,GUNDRVW,,
GROUP,RR9FU01REC,CPY,,GROUP,CPY,RR9FU01REC,CPY,,,,,GBCHDRY,,
GROUP,RR9FU02REC,CPY,,GROUP,CPY,RR9FU02REC,CPY,,,,,GBCHDRY,,
GROUP,RR9FU03REC,CPY,,GROUP,CPY,RR9FU03REC,CPY,,,,,GBCHDRY,,
GROUP,RR9HYREC,CPY,,GROUP,CPY,RR9HYREC,CPY,,,,,GBCHDRY,,
GROUP,RTRNACCKEY,CPY,,GROUP,CPY,RTRNACCKEY,CPY,,,,,GUNDRIC,,
GROUP,RTRNACCSKM,CPY,,GROUP,CPY,RTRNACCSKM,CPY,,,,,GUNDRIC,,
GROUP,RTRNDTEKEY,CPY,,GROUP,CPY,RTRNDTEKEY,CPY,,,,,GXXXXXX,,
GROUP,RTRNDTESKM,CPY,,GROUP,CPY,RTRNDTESKM,CPY,,,,,GXXXXXX,,
GROUP,RTRNGRPKEY,CPY,,GROUP,CPY,RTRNGRPKEY,CPY,,,,,GMASRPT,,
GROUP,RTRNGRPSKM,CPY,,GROUP,CPY,RTRNGRPSKM,CPY,,,,,GMASRPT,,
GROUP,RTRNSREKEY,CPY,,GROUP,CPY,RTRNSREKEY,CPY,,,,,GCNVPGM,,
GROUP,RTRNSRESKM,CPY,,GROUP,CPY,RTRNSRESKM,CPY,,,,,GCNVPGM,,
GROUP,RTVIDREC,CPY,,GROUP,CPY,RTVIDREC,CPY,,,,,GUNDHLT,,
GROUP,S9101SCR,CPY,,GROUP,CPY,S9101SCR,CPY,,,,,GUNDSVT,,
GROUP,S9102SCR,CPY,,GROUP,CPY,S9102SCR,CPY,,,,,GUNDSVT,,
GROUP,S9103SCR,CPY,,GROUP,CPY,S9103SCR,CPY,,,,,GUNDSVT,,
GROUP,S9104SCR,CPY,,GROUP,CPY,S9104SCR,CPY,,,,,GUNDSVT,,
GROUP,S9105SCR,CPY,,GROUP,CPY,S9105SCR,CPY,,,,,GUNDSVT,,
GROUP,S9106SCR,CPY,,GROUP,CPY,S9106SCR,CPY,,,,,GUNDSVT,,
GROUP,S9107SCR,CPY,,GROUP,CPY,S9107SCR,CPY,,,,,GUNDSVT,,
GROUP,S9109SCR,CPY,,GROUP,CPY,S9109SCR,CPY,,,,,GUNDNBT,,
GROUP,S9112SCR,CPY,,GROUP,CPY,S9112SCR,CPY,,,,,GUNDSVT,,
GROUP,S9113SCR,CPY,,GROUP,CPY,S9113SCR,CPY,,,,,GUNDSVT,,
GROUP,S9114SCR,CPY,,GROUP,CPY,S9114SCR,CPY,,,,,GUNDSVT,,
GROUP,S9115SCR,CPY,,GROUP,CPY,S9115SCR,CPY,,,,,GUNDSVT,,
GROUP,S9116SCR,CPY,,GROUP,CPY,S9116SCR,CPY,,,,,GUNDSVT,,
GROUP,S9117SCR,CPY,,GROUP,CPY,S9117SCR,CPY,,,,,GUNDSVT,,
GROUP,S9118SCR,CPY,,GROUP,CPY,S9118SCR,CPY,,,,,GUNDSVT,,
GROUP,S9119SCR,CPY,,GROUP,CPY,S9119SCR,CPY,,,,,GUNDSVT,,
GROUP,S9120SCR,CPY,,GROUP,CPY,S9120SCR,CPY,,,,,GUNDSVT,,
GROUP,S9121SCR,CPY,,GROUP,CPY,S9121SCR,CPY,,,,,GUNDSVT,,
GROUP,S9122SCR,CPY,,GROUP,CPY,S9122SCR,CPY,,,,,GUNDSVT,,
GROUP,S9123SCR,CPY,,GROUP,CPY,S9123SCR,CPY,,,,,GUNDSVT,,
GROUP,S9124SCR,CPY,,GROUP,CPY,S9124SCR,CPY,,,,,GUNDSVT,,
GROUP,S9125SCR,CPY,,GROUP,CPY,S9125SCR,CPY,,,,,GUNDSVT,,
GROUP,S9126SCR,CPY,,GROUP,CPY,S9126SCR,CPY,,,,,GUNDSVT,,
GROUP,S9127SCR,CPY,,GROUP,CPY,S9127SCR,CPY,,,,,GUNDSVT,,
GROUP,S9128SCR,CPY,,GROUP,CPY,S9128SCR,CPY,,,,,GUNDSVT,,
GROUP,S9129SCR,CPY,,GROUP,CPY,S9129SCR,CPY,,,,,GUNDSVT,,
GROUP,S9130SCR,CPY,,GROUP,CPY,S9130SCR,CPY,,,,,GUNDSVT,,
GROUP,S9131SCR,CPY,,GROUP,CPY,S9131SCR,CPY,,,,,GUNDSVT,,
GROUP,S9132SCR,CPY,,GROUP,CPY,S9132SCR,CPY,,,,,GUNDSVT,,
GROUP,S9133SCR,CPY,,GROUP,CPY,S9133SCR,CPY,,,,,GUNDSVT,,
GROUP,S9134SCR,CPY,,GROUP,CPY,S9134SCR,CPY,,,,,GUNDSVT,,
GROUP,S9135SCR,CPY,,GROUP,CPY,S9135SCR,CPY,,,,,GUNDSVT,,
GROUP,S9136SCR,CPY,,GROUP,CPY,S9136SCR,CPY,,,,,GUNDSVT,,
GROUP,S9138SCR,CPY,,GROUP,CPY,S9138SCR,CPY,,,,,GUNDNBT,,
GROUP,S9141SCR,CPY,,GROUP,CPY,S9141SCR,CPY,,,,,GUNDSVT,,
GROUP,S9142SCR,CPY,,GROUP,CPY,S9142SCR,CPY,,,,,GUNDSVT,,
GROUP,S9143SCR,CPY,,GROUP,CPY,S9143SCR,CPY,,,,,GUNDSVT,,
GROUP,S9144SCR,CPY,,GROUP,CPY,S9144SCR,CPY,,,,,GUNDSVT,,
GROUP,S9145SCR,CPY,,GROUP,CPY,S9145SCR,CPY,,,,,GUNDNBT,,
GROUP,S9149SCR,CPY,,GROUP,CPY,S9149SCR,CPY,,,,,GUNDNBT,,
GROUP,S9150SCR,CPY,,GROUP,CPY,S9150SCR,CPY,,,,,GUNDNBT,,
GROUP,S9151SCR,CPY,,GROUP,CPY,S9151SCR,CPY,,,,,GUNDSVT,,
GROUP,S9154SCR,CPY,,GROUP,CPY,S9154SCR,CPY,,,,,GUNDSVT,,
GROUP,S9161SCR,CPY,,GROUP,CPY,S9161SCR,CPY,,,,,GAGTMNT,,
GROUP,S9163SCR,CPY,,GROUP,CPY,S9163SCR,CPY,,,,,GUNDRNT,,
GROUP,S9169SCR,CPY,,GROUP,CPY,S9169SCR,CPY,,,,,GUNDRNT,,
GROUP,S9180SCR,CPY,,GROUP,CPY,S9180SCR,CPY,,,,,GUNDBLT,,
GROUP,S9182SCR,CPY,,GROUP,CPY,S9182SCR,CPY,,,,,GUNDSVT,,
GROUP,S9186SCR,CPY,,GROUP,CPY,S9186SCR,CPY,,,,,GUNDNBT,,
GROUP,S9187SCR,CPY,,GROUP,CPY,S9187SCR,CPY,,,,,GUNDNBT,,
GROUP,S9190SCR,CPY,,GROUP,CPY,S9190SCR,CPY,,,,,GUNDSVT,,
GROUP,S9191SCR,CPY,,GROUP,CPY,S9191SCR,CPY,,,,,GUNDRNT,,
GROUP,S9194SCR,CPY,,GROUP,CPY,S9194SCR,CPY,,,,,GUNDSVT,,
GROUP,S9195SCR,CPY,,GROUP,CPY,S9195SCR,CPY,,,,,GUNDNBT,,
GROUP,S9200SCR,CPY,,GROUP,CPY,S9200SCR,CPY,,,,,GUNDRNT,,
GROUP,S9202SCR,CPY,,GROUP,CPY,S9202SCR,CPY,,,,,GUNDSVT,,
GROUP,S9204SCR,CPY,,GROUP,CPY,S9204SCR,CPY,,,,,GUNDNBT,,
GROUP,S9215SCR,CPY,,GROUP,CPY,S9215SCR,CPY,,,,,GUNDNBT,,
GROUP,S9216SCR,CPY,,GROUP,CPY,S9216SCR,CPY,,,,,GUNDNBT,,
GROUP,S9218SCR,CPY,,GROUP,CPY,S9218SCR,CPY,,,,,GUNDSVT,,
GROUP,S9219SCR,CPY,,GROUP,CPY,S9219SCR,CPY,,,,,GUNDSVT,,
GROUP,S9221SCR,CPY,,GROUP,CPY,S9221SCR,CPY,,,,,GUNDNBT,,
GROUP,S9224SCR,CPY,,GROUP,CPY,S9224SCR,CPY,,,,,GUNDNBT,,
GROUP,S9225SCR,CPY,,GROUP,CPY,S9225SCR,CPY,,,,,GUNDNBT,,
GROUP,S9351SCR,CPY,,GROUP,CPY,S9351SCR,CPY,,,,,GCLMADT,,
GROUP,S9352SCR,CPY,,GROUP,CPY,S9352SCR,CPY,,,,,GCLMADT,,
GROUP,S9355SCR,CPY,,GROUP,CPY,S9355SCR,CPY,,,,,GCLMADT,,
GROUP,S9360SCR,CPY,,GROUP,CPY,S9360SCR,CPY,,,,,GCLMADT,,
GROUP,S9366SCR,CPY,,GROUP,CPY,S9366SCR,CPY,,,,,GCLMADT,,
GROUP,S9369SCR,CPY,,GROUP,CPY,S9369SCR,CPY,,,,,GCLMADT,,
GROUP,S9370SCR,CPY,,GROUP,CPY,S9370SCR,CPY,,,,,GUNDNBT,,
GROUP,S9374SCR,CPY,,GROUP,CPY,S9374SCR,CPY,,,,,GCLMADT,,
GROUP,S9375SCR,CPY,,GROUP,CPY,S9375SCR,CPY,,,,,GCLMADT,,
GROUP,S9376SCR,CPY,,GROUP,CPY,S9376SCR,CPY,,,,,GCLMADT,,
GROUP,S9377SCR,CPY,,GROUP,CPY,S9377SCR,CPY,,,,,GCLMADT,,
GROUP,S9378SCR,CPY,,GROUP,CPY,S9378SCR,CPY,,,,,GCLMADT,,
GROUP,S9379SCR,CPY,,GROUP,CPY,S9379SCR,CPY,,,,,GCLMADT,,
GROUP,S9381SCR,CPY,,GROUP,CPY,S9381SCR,CPY,,,,,GCLMADT,,
GROUP,S9383SCR,CPY,,GROUP,CPY,S9383SCR,CPY,,,,,GCLMADT,,
GROUP,S9385SCR,CPY,,GROUP,CPY,S9385SCR,CPY,,,,,GCLMADT,,
GROUP,S9387SCR,CPY,,GROUP,CPY,S9387SCR,CPY,,,,,GCLMADT,,
GROUP,S9389SCR,CPY,,GROUP,CPY,S9389SCR,CPY,,,,,GCLMADT,,
GROUP,S9391SCR,CPY,,GROUP,CPY,S9391SCR,CPY,,,,,GUNDRNT,,
GROUP,S9686SCR,CPY,,GROUP,CPY,S9686SCR,CPY,,,,,GCLMADT,,
GROUP,S9687SCR,CPY,,GROUP,CPY,S9687SCR,CPY,,,,,GCLMADT,,
GROUP,S9689SCR,CPY,,GROUP,CPY,S9689SCR,CPY,,,,,GCLMADT,,
GROUP,S9690SCR,CPY,,GROUP,CPY,S9690SCR,CPY,,,,,GCLMADT,,
GROUP,S9693SCR,CPY,,GROUP,CPY,S9693SCR,CPY,,,,,GCLMADT,,
GROUP,S9694SCR,CPY,,GROUP,CPY,S9694SCR,CPY,,,,,GCLMADT,,
GROUP,S9695SCR,CPY,,GROUP,CPY,S9695SCR,CPY,,,,,GCLMADT,,
GROUP,S9696SCR,CPY,,GROUP,CPY,S9696SCR,CPY,,,,,GCLMADT,,
GROUP,S9697SCR,CPY,,GROUP,CPY,S9697SCR,CPY,,,,,GUNDHLT,,
GROUP,S9698SCR,CPY,,GROUP,CPY,S9698SCR,CPY,,,,,GCLMADT,,
GROUP,S9699SCR,CPY,,GROUP,CPY,S9699SCR,CPY,,,,,GCLMADT,,
GROUP,S9761SCR,CPY,,GROUP,CPY,S9761SCR,CPY,,,,,GUNDSVT,,
GROUP,S9763SCR,CPY,,GROUP,CPY,S9763SCR,CPY,,,,,GUNDNBT,,
GROUP,S9764SCR,CPY,,GROUP,CPY,S9764SCR,CPY,,,,,GUNDNBT,,
GROUP,S9765SCR,CPY,,GROUP,CPY,S9765SCR,CPY,,,,,GUNDNBT,,
GROUP,S9766SCR,CPY,,GROUP,CPY,S9766SCR,CPY,,,,,GUNDNBT,,
GROUP,S9767SCR,CPY,,GROUP,CPY,S9767SCR,CPY,,,,,GUNDRNT,,
GROUP,S9769SCR,CPY,,GROUP,CPY,S9769SCR,CPY,,,,,GUNDNBT,,
GROUP,S9770SCR,CPY,,GROUP,CPY,S9770SCR,CPY,,,,,GUNDRIT,,
GROUP,S9771SCR,CPY,,GROUP,CPY,S9771SCR,CPY,,,,,GUNDRIT,,
GROUP,S9772SCR,CPY,,GROUP,CPY,S9772SCR,CPY,,,,,GUNDRIT,,
GROUP,S9773SCR,CPY,,GROUP,CPY,S9773SCR,CPY,,,,,GUNDRIT,,
GROUP,S9775SCR,CPY,,GROUP,CPY,S9775SCR,CPY,,,,,GUNDNBT,,
GROUP,S9776SCR,CPY,,GROUP,CPY,S9776SCR,CPY,,,,,GUNDNBT,,
GROUP,S9778SCR,CPY,,GROUP,CPY,S9778SCR,CPY,,,,,GUNDNBT,,
GROUP,S9779SCR,CPY,,GROUP,CPY,S9779SCR,CPY,,,,,GUNDNBT,,
GROUP,S9782SCR,CPY,,GROUP,CPY,S9782SCR,CPY,,,,,GUNDHLT,,
GROUP,S9783SCR,CPY,,GROUP,CPY,S9783SCR,CPY,,,,,GXXXXXX,,
GROUP,S9792SCR,CPY,,GROUP,CPY,S9792SCR,CPY,,,,,GUNDNBT,,
GROUP,S9793SCR,CPY,,GROUP,CPY,S9793SCR,CPY,,,,,GUNDNBT,,
GROUP,S9795SCR,CPY,,GROUP,CPY,S9795SCR,CPY,,,,,GUNDNBT,,
GROUP,S9796SCR,CPY,,GROUP,CPY,S9796SCR,CPY,,,,,GUNDNBT,,
GROUP,S9797SCR,CPY,,GROUP,CPY,S9797SCR,CPY,,,,,GUNDNBT,,
GROUP,S9798SCR,CPY,,GROUP,CPY,S9798SCR,CPY,,,,,GUNDNBT,,
GROUP,S9799SCR,CPY,,GROUP,CPY,S9799SCR,CPY,,,,,GUNDNBT,,
GROUP,S9801SCR,CPY,,GROUP,CPY,S9801SCR,CPY,,,,,GUNDSVT,,
GROUP,S9804SCR,CPY,,GROUP,CPY,S9804SCR,CPY,,,,,GXXXXXX,,
GROUP,S9805SCR,CPY,,GROUP,CPY,S9805SCR,CPY,,,,,GXXXXXX,,
GROUP,S9806SCR,CPY,,GROUP,CPY,S9806SCR,CPY,,,,,GXXXXXX,,
GROUP,S9807SCR,CPY,,GROUP,CPY,S9807SCR,CPY,,,,,GCLMADT,,
GROUP,S9809SCR,CPY,,GROUP,CPY,S9809SCR,CPY,,,,,GCLMADT,,
GROUP,S9810SCR,CPY,,GROUP,CPY,S9810SCR,CPY,,,,,GXXXXXX,,
GROUP,S9811SCR,CPY,,GROUP,CPY,S9811SCR,CPY,,,,,GCLMADT,,
GROUP,S9813SCR,CPY,,GROUP,CPY,S9813SCR,CPY,,,,,GCLMADT,,
GROUP,S9817SCR,CPY,,GROUP,CPY,S9817SCR,CPY,,,,,GCLMADT,,
GROUP,S9820SCR,CPY,,GROUP,CPY,S9820SCR,CPY,,,,,GCLMADT,,
GROUP,S9824SCR,CPY,,GROUP,CPY,S9824SCR,CPY,,,,,GXXXXXX,,
GROUP,S9825SCR,CPY,,GROUP,CPY,S9825SCR,CPY,,,,,GXXXXXX,,
GROUP,S9826SCR,CPY,,GROUP,CPY,S9826SCR,CPY,,,,,GXXXXXX,,
GROUP,S9827SCR,CPY,,GROUP,CPY,S9827SCR,CPY,,,,,GCLMADT,,
GROUP,S9829SCR,CPY,,GROUP,CPY,S9829SCR,CPY,,,,,GCLMADT,,
GROUP,S9830SCR,CPY,,GROUP,CPY,S9830SCR,CPY,,,,,GCLMADT,,
GROUP,S9831SCR,CPY,,GROUP,CPY,S9831SCR,CPY,,,,,GXXXXXX,,
GROUP,S9832SCR,CPY,,GROUP,CPY,S9832SCR,CPY,,,,,GXXXXXX,,
GROUP,S9833SCR,CPY,,GROUP,CPY,S9833SCR,CPY,,,,,GXXXXXX,,
GROUP,S9834SCR,CPY,,GROUP,CPY,S9834SCR,CPY,,,,,GXXXXXX,,
GROUP,S9835SCR,CPY,,GROUP,CPY,S9835SCR,CPY,,,,,GXXXXXX,,
GROUP,S9836SCR,CPY,,GROUP,CPY,S9836SCR,CPY,,,,,GXXXXXX,,
GROUP,S9837SCR,CPY,,GROUP,CPY,S9837SCR,CPY,,,,,GUNDNBT,,
GROUP,S9838SCR,CPY,,GROUP,CPY,S9838SCR,CPY,,,,,GXXXXXX,,
GROUP,SCHINSUREC,CPY,,GROUP,CPY,SCHINSUREC,CPY,,,,,GUNDSVT,,
GROUP,SCHPERDREC,CPY,,GROUP,CPY,SCHPERDREC,CPY,,,,,GUNDSVT,,
GROUP,SCHPREMREC,CPY,,GROUP,CPY,SCHPREMREC,CPY,,,,,GUNDSVT,,
GROUP,SCHSOB1REC,CPY,,GROUP,CPY,SCHSOB1REC,CPY,,,,,GUNDSVT,,
GROUP,SCHSOBREC,CPY,,GROUP,CPY,SCHSOBREC,CPY,,,,,GUNDSVT,,
GROUP,SDCFKEY,CPY,,GROUP,CPY,SDCFKEY,CPY,,,,,GXXXXXX,,
GROUP,SDCFSKM,CPY,,GROUP,CPY,SDCFSKM,CPY,,,,,GXXXXXX,,
GROUP,SDSMGKYFMT,CPY,,GROUP,CPY,SDSMGKYFMT,CPY,,,,,GSDSEXT,,
GROUP,SG004SCR,CPY,,GROUP,CPY,SG004SCR,CPY,,,,,GXXXXXX,,
GROUP,SG005SCR,CPY,,GROUP,CPY,SG005SCR,CPY,,,,,GCLMADT,,
GROUP,SG008SCR,CPY,,GROUP,CPY,SG008SCR,CPY,,,,,GUNDNBT,,
GROUP,SG011SCR,CPY,,GROUP,CPY,SG011SCR,CPY,,,,,GXXXXXX,,
GROUP,SG012SCR,CPY,,GROUP,CPY,SG012SCR,CPY,,,,,GCLMADT,,
GROUP,SG013SCR,CPY,,GROUP,CPY,SG013SCR,CPY,,,,,GUNDNBT,,
GROUP,SG038SCR,CPY,,GROUP,CPY,SG038SCR,CPY,,,,,GCLMADT,,
GROUP,SG039SCR,CPY,,GROUP,CPY,SG039SCR,CPY,,,,,GUNDNBT,,
